ann_hour	month	day	hour	illum	dgp	dgp_t1	dgp_t2	ugr	srcarea	log_gc	gcr	ugp	maxlum
1450	3	2	10.5	13803.73709	0.98737	0.81028	0.01709	32.68439	2.90763	0.18616	2.38767	0.72525	32710.40909
1451	3	2	11.5	14340.87173	1.0	0.84181	0.01882	37.35456	4.37859	0.205	2.01118	0.78158	25229.33112
1452	3	2	12.5	12706.9352	0.92638	0.7459	0.02048	33.8545	3.04257	0.22308	2.1392	0.74036	21494.58936
1453	3	2	13.5	14967.31005	1.0	0.87858	0.02146	35.77162	2.99658	0.23381	2.92657	0.76366	32519.81189
1454	3	2	14.5	13440.58132	0.97135	0.78896	0.02239	33.30738	2.06128	0.24391	3.42133	0.73338	39105.88713
1455	3	2	15.5	8623.27239	0.68834	0.50619	0.02215	30.83958	1.57738	0.24134	3.17273	0.70006	22700.13535
1456	3	2	16.5	4897.0796	0.4684	0.28746	0.02094	28.14911	1.09588	0.22809	2.87532	0.66027	10717.76976
1472	3	3	8.5	4344.04494	0.43335	0.255	0.01835	25.90779	0.79099	0.19994	3.36452	0.62441	16510.47754
1473	3	3	9.5	22806.63202	1.0	1.33875	0.29915	64.62258	2.18619	3.25868	27390.54538	0.94953	312099418.03837
1474	3	3	10.5	14133.15933	1.0	0.82962	0.0174	33.97524	3.25237	0.18955	2.33238	0.74188	31982.81189
1475	3	3	11.5	14214.84864	1.0	0.83441	0.01854	37.18457	4.37792	0.20193	1.95067	0.77971	23964.73392
1476	3	3	12.5	11825.52075	0.87353	0.69416	0.01937	33.13869	3.04333	0.21102	1.94639	0.73119	18317.87334
1477	3	3	13.5	11249.84055	0.84052	0.66037	0.02015	33.95597	3.38973	0.2195	2.01804	0.74163	18401.57474
1478	3	3	14.5	10805.28494	0.81602	0.63427	0.02175	34.29476	3.34803	0.23694	2.22604	0.74586	23427.73392
1479	3	3	15.5	8574.73111	0.68426	0.50334	0.02092	29.76548	1.83038	0.22789	2.25228	0.6846	18401.57474
1480	3	3	16.5	5380.95267	0.49525	0.31586	0.01939	27.95479	1.50436	0.21118	2.33192	0.65726	11171.06768
1481	3	3	17.5	1856.96243	0.28181	0.109	0.01281	19.55102	0.20404	0.13949	2.88128	0.5106	3659.32719
1504	3	4	16.5	4432.7123	0.44178	0.2602	0.02158	28.11878	1.05302	0.23506	3.02808	0.6598	9564.58529
1520	3	5	8.5	4665.98076	0.45092	0.27389	0.01702	26.3405	0.95099	0.18545	3.25845	0.63152	15114.33435
1521	3	5	9.5	10272.22806	0.78001	0.60298	0.01703	31.0503	2.18356	0.18551	2.98712	0.70302	31135.2659
1522	3	5	10.5	14177.16742	1.0	0.8322	0.01701	34.17522	3.35078	0.18534	2.29223	0.74438	30897.21469
1523	3	5	11.5	14233.35849	1.0	0.8355	0.01813	37.06172	4.37132	0.19751	1.91533	0.77835	23058.13672
1524	3	5	12.5	11826.35733	0.87311	0.69421	0.0189	33.02885	3.04535	0.20589	1.91012	0.72977	18037.77614
1525	3	5	13.5	11167.44214	0.83506	0.65553	0.01953	33.74273	3.38704	0.21271	1.95094	0.73894	17411.27614
1526	3	5	14.5	10706.62083	0.8096	0.62848	0.02112	34.0687	3.33919	0.2301	2.15181	0.74305	22210.58936
1527	3	5	15.5	8539.97433	0.68161	0.5013	0.02032	29.53462	1.82612	0.22133	2.19311	0.68121	17619.80174
1528	3	5	16.5	5466.50938	0.49993	0.32088	0.01905	27.88829	1.51193	0.20752	2.2977	0.65622	11081.56768
1529	3	5	17.5	2014.25902	0.29218	0.11824	0.01394	20.34977	0.25303	0.15186	2.8688	0.52576	3863.60149
1544	3	6	8.5	4791.0729	0.45805	0.28124	0.01682	26.37172	0.96582	0.18317	3.21258	0.63203	15299.13295
1545	3	6	9.5	10663.13627	0.80262	0.62593	0.0167	31.16578	2.1965	0.18187	3.06097	0.70463	33068.40909
1546	3	6	10.5	14189.09148	1.0	0.8329	0.01679	34.20059	3.38431	0.18291	2.26353	0.74469	30228.6687
1547	3	6	11.5	14946.89061	1.0	0.87738	0.0179	37.28495	4.36832	0.19495	2.01028	0.78082	25897.87711
1548	3	6	12.5	11758.7672	0.86882	0.69024	0.01858	32.90845	3.04606	0.20241	1.87361	0.72819	18156.80174
1549	3	6	13.5	11444.95997	0.85146	0.67182	0.01965	33.94564	3.39331	0.214	2.0034	0.7415	18854.87334
1550	3	6	14.5	11533.66134	0.85845	0.67703	0.02142	34.74634	3.35688	0.23337	2.32299	0.75142	24334.33112
1551	3	6	15.5	9337.11147	0.72793	0.54809	0.01984	30.2526	1.87949	0.21616	2.4586	0.69168	21972.53952
1552	3	6	16.5	5302.08395	0.49053	0.31123	0.01929	27.8528	1.467	0.21017	2.35985	0.65567	10807.26976
1553	3	6	17.5	1973.1748	0.28947	0.11583	0.01364	20.16141	0.24448	0.1486	2.89494	0.5222	3733.83359
